"553","海淀区","35","2","110108"
"554","门头沟区","35","2","110109"
"555","房山区","35","2","110111"
"556","通州区","35","2","110112"
"557","顺义区","35","2","110113"
"558","昌平区","35","2","110114"
"559","大兴区","35","2","110115"
"560","怀柔区","35","2","110116"
"561","平谷区","35","2","110117"
"562","密云县","35","2","110228"
"563","延庆县","35","2","110229"
"564","和平区","37","2","120101"
"565","河东区","37","2","120102"
"566","河西区","37","2","120103"
"567","南开区","37","2","120104"
"568","河北区","37","2","120105"
"569","红桥区","37","2","120106"
"570","塘沽区","37","2","120107"
"571","汉沽区","37","2","120108"
"572","大港区","37","2","120109"
"573","东丽区","37","2","120110"
"574","西青区","37","2","120111"
"575","津南区","37","2","120112"
"576","北辰区","37","2","120113"
"577","武清区","37","2","120114"
"578","宝坻区","37","2","120115"
"579","宁河县","37","2","120221"
"580","静海县","37","2","120223"
"581","蓟　县","37","2","120225"
"582","市辖区","39","2","130101"
"583","长安区","39","2","130102"
"584","桥东区","39","2","130103"
"585","桥西区","39","2","130104"
"586","新华区","39","2","130105"
"587","井陉矿区","39","2","130107"
"588","裕华区","39","2","130108"
"589","井陉县","39","2","130121"
"590","正定县","39","2","130123"
"591","栾城县","39","2","130124"
"592","行唐县","39","2","130125"
"593","灵寿县","39","2","130126"
"594","高邑县","39","2","130127"
"595","深泽县","39","2","130128"
"596","赞皇县","39","2","130129"
"597","无极县","39","2","130130"
"598","平山县","39","2","130131"
"599","元氏县","39","2","130132"
"600","赵　县","39","2","130133"
"601","辛集市","39","2","130181"
"602","藁城市","39","2","130182"
"603","晋州市","39","2","130183"
"604","新乐市","39","2","130184"
"605","鹿泉市","39","2","130185"
"606","市辖区","40","2","130201"
"607","路南区","40","2","130202"
"608","路北区","40","2","130203"
"609","古冶区","40","2","130204"
"610","开平区","40","2","130205"
"611","丰南区","40","2","130207"
"612","丰润区","40","2","130208"
"613","滦　县","40","2","130223"
"614","滦南县","40","2","130224"
"615","乐亭县","40","2","130225"
"616","迁西县","40","2","130227"
"617","玉田县","40","2","130229"
"618","唐海县","40","2","130230"
"619","遵化市","40","2","130281"
"620","迁安市","40","2","130283"
"621","市辖区","41","2","130301"
"622","海港区","41","2","130302"
"623","山海关区","41","2","130303"
"624","北戴河区","41","2","130304"
"625","青龙满族自治县","41","2","130321"
"626","昌黎县","41","2","130322"
"627","抚宁县","41","2","130323"
"628","卢龙县","41","2","130324"
"629","市辖区","42","2","130401"
"630","邯山区","42","2","130402"
"631","丛台区","42","2","130403"
"632","复兴区","42","2","130404"
"633","峰峰矿区","42","2","130406"
"634","邯郸县","42","2","130421"
"635","临漳县","42","2","130423"
"636","成安县","42","2","130424"
"637","大名县","42","2","130425"
"638","涉　县","42","2","130426"
"639","磁　县","42","2","130427"
"640","肥乡县","42","2","130428"
"641","永年县","42","2","130429"
"642","邱　县","42","2","130430"
"643","鸡泽县","42","2","130431"
"644","广平县","42","2","130432"
"645","馆陶县","42","2","130433"
"646","魏　县","42","2","130434"
"647","曲周县","42","2","130435"
"648","武安市","42","2","130481"
"649","市辖区","43","2","130501"
"650","桥东区","43","2","130502"
"651","桥西区","43","2","130503"
"652","邢台县","43","2","130521"
"653","临城县","43","2","130522"
"654","内丘县","43","2","130523"
"655","柏乡县","43","2","130524"
"656","隆尧县","43","2","130525"
"657","任　县","43","2","130526"
"658","南和县","43","2","130527"
"659","宁晋县","43","2","130528"
"660","巨鹿县","43","2","130529"
"661","新河县","43","2","130530"
"662","广宗县","43","2","130531"
"663","平乡县","43","2","130532"
"664","威　县","43","2","130533"
"665","清河县","43","2","130534"
"666","临西县","43","2","130535"
"667","南宫市","43","2","130581"
"668","沙河市","43","2","130582"
"669","市辖区","44","2","130601"
"670","新市区","44","2","130602"
"671","北市区","44","2","130603"
"672","南市区","44","2","130604"
"673","满城县","44","2","130621"
"674","清苑县","44","2","130622"
"675","涞水县","44","2","130623"
"676","阜平县","44","2","130624"
"677","徐水县","44","2","130625"
"678","定兴县","44","2","130626"
"679","唐　县","44","2","130627"
"680","高阳县","44","2","130628"
"681","容城县","44","2","130629"
"682","涞源县","44","2","130630"
"683","望都县","44","2","130631"
"684","安新县","44","2","130632"
"685","易　县","44","2","130633"
"686","曲阳县","44","2","130634"
"687","蠡　县","44","2","130635"
"688","顺平县","44","2","130636"
"689","博野县","44","2","130637"
"690","雄　县","44","2","130638"
"691","涿州市","44","2","130681"
"692","定州市","44","2","130682"
"693","安国市","44","2","130683"
"694","高碑店市","44","2","130684"
"695","市辖区","45","2","130701"
"696","桥东区","45","2","130702"
"697","桥西区","45","2","130703"
"698","宣化区","45","2","130705"
"699","下花园区","45","2","130706"
"700","宣化县","45","2","130721"
"701","张北县","45","2","130722"
"702","康保县","45","2","130723"
"703","沽源县","45","2","130724"
"704","尚义县","45","2","130725"
"705","蔚　县","45","2","130726"
"706","阳原县","45","2","130727"
"707","怀安县","45","2","130728"
"708","万全县","45","2","130729"
"709","怀来县","45","2","130730"
"710","涿鹿县","45","2","130731"
"711","赤城县","45","2","130732"
"712","崇礼县","45","2","130733"
"713","市辖区","46","2","130801"
"714","双桥区","46","2","130802"
"715","双滦区","46","2","130803"
"716","鹰手营子矿区","46","2","130804"
"717","承德县","46","2","130821"
"718","兴隆县","46","2","130822"
"719","平泉县","46","2","130823"
"720","滦平县","46","2","130824"
"721","隆化县","46","2","130825"
"722","丰宁满族自治县","46","2","130826"
"723","宽城满族自治县","46","2","130827"
"724","围场满族蒙古族自治县","46","2","130828"
"725","市辖区","47","2","130901"
"726","新华区","47","2","130902"
"727","运河区","47","2","130903"
"728","沧　县","47","2","130921"
"729","青　县","47","2","130922"
"730","东光县","47","2","130923"
"731","海兴县","47","2","130924"
"732","盐山县","47","2","130925"
"733","肃宁县","47","2","130926"
"734","南皮县","47","2","130927"
"735","吴桥县","47","2","130928"
"736","献　县","47","2","130929"
"737","孟村回族自治县","47","2","130930"
"738","泊头市","47","2","130981"
"739","任丘市","47","2","130982"
"740","黄骅市","47","2","130983"
"741","河间市","47","2","130984"
"742","市辖区","48","2","131001"
"743","安次区","48","2","131002"
"744","广阳区","48","2","131003"
"745","固安县","48","2","131022"
"746","永清县","48","2","131023"
"747","香河县","48","2","131024"
"748","大城县","48","2","131025"
"749","文安县","48","2","131026"
"750","大厂回族自治县","48","2","131028"
"751","霸州市","48","2","131081"
"752","三河市","48","2","131082"
"753","市辖区","49","2","131101"
"754","桃城区","49","2","131102"
"755","枣强县","49","2","131121"
"756","武邑县","49","2","131122"
"757","武强县","49","2","131123"
"758","饶阳县","49","2","131124"
"759","安平县","49","2","131125"
"760","故城县","49","2","131126"
"761","景　县","49","2","131127"
"762","阜城县","49","2","131128"
"763","冀州市","49","2","131181"
"764","深州市","49","2","131182"
"765","市辖区","50","2","140101"
"766","小店区","50","2","140105"
"767","迎泽区","50","2","140106"
"768","杏花岭区","50","2","140107"
"769","尖草坪区","50","2","140108"
"770","万柏林区","50","2","140109"
"771","晋源区","50","2","140110"
"772","清徐县","50","2","140121"
"773","阳曲县","50","2","140122"
"774","娄烦县","50","2","140123"
"775","古交市","50","2","140181"
"776","市辖区","51","2","140201"
"777","城　区","51","2","140202"
"778","矿　区","51","2","140203"
"779","南郊区","51","2","140211"
"780","新荣区","51","2","140212"
"781","阳高县","51","2","140221"
"782","天镇县","51","2","140222"
"783","广灵县","51","2","140223"
"784","灵丘县","51","2","140224"
"785","浑源县","51","2","140225"
"786","左云县","51","2","140226"
"787","大同县","51","2","140227"
"788","市辖区","52","2","140301"
"789","城　区","52","2","140302"
"790","矿　区","52","2","140303"
"791","郊　区","52","2","140311"
"792","平定县","52","2","140321"
"793","盂　县","52","2","140322"
"794","市辖区","53","2","140401"
"795","城　区","53","2","140402"
"796","郊　区","53","2","140411"
"797","长治县","53","2","140421"
"798","襄垣县","53","2","140423"
"799","屯留县","53","2","140424"
"800","平顺县","53","2","140425"
"801","黎城县","53","2","140426"
"802","壶关县","53","2","140427"
"803","长子县","53","2","140428"
"804","武乡县","53","2","140429"
"805","沁　县","53","2","140430"
"806","沁源县","53","2","140431"
"807","潞城市","53","2","140481"
"808","市辖区","54","2","140501"
"809","城　区","54","2","140502"
"810","沁水县","54","2","140521"
"811","阳城县","54","2","140522"
"812","陵川县","54","2","140524"
"813","泽州县","54","2","140525"
"814","高平市","54","2","140581"
"815","市辖区","55","2","140601"
"816","朔城区","55","2","140602"
"817","平鲁区","55","2","140603"
"818","山阴县","55","2","140621"
"819","应　县","55","2","140622"
"820","右玉县","55","2","140623"
"821","怀仁县","55","2","140624"
"822","市辖区","56","2","140701"
"823","榆次区","56","2","140702"
"824","榆社县","56","2","140721"
"825","左权县","56","2","140722"
"826","和顺县","56","2","140723"
"827","昔阳县","56","2","140724"
"828","寿阳县","56","2","140725"
"829","太谷县","56","2","140726"
"830","祁　县","56","2","140727"
"831","平遥县","56","2","140728"
"832","灵石县","56","2","140729"
"833","介休市","56","2","140781"
"834","市辖区","57","2","140801"
"835","盐湖区","57","2","140802"
"836","临猗县","57","2","140821"
"837","万荣县","57","2","140822"
"838","闻喜县","57","2","140823"
"839","稷山县","57","2","140824"
"840","新绛县","57","2","140825"
"841","绛　县","57","2","140826"
"842","垣曲县","57","2","140827"
"843","夏　县","57","2","140828"
"844","平陆县","57","2","140829"
"845","芮城县","57","2","140830"
"846","永济市","57","2","140881"
"847","河津市","57","2","140882"
"848","市辖区","58","2","140901"
"849","忻府区","58","2","140902"
"850","定襄县","58","2","140921"
"851","五台县","58","2","140922"
"852","代　县","58","2","140923"
"853","繁峙县","58","2","140924"
"854","宁武县","58","2","140925"
"855","静乐县","58","2","140926"
"856","神池县","58","2","140927"
"857","五寨县","58","2","140928"
"858","岢岚县","58","2","140929"
"859","河曲县","58","2","140930"
"860","保德县","58","2","140931"
"861","偏关县","58","2","140932"
"862","原平市","58","2","140981"
"863","市辖区","59","2","141001"
"864","尧都区","59","2","141002"
"865","曲沃县","59","2","141021"
"866","翼城县","59","2","141022"
"867","襄汾县","59","2","141023"
"868","洪洞县","59","2","141024"
"869","古　县","59","2","141025"
"870","安泽县","59","2","141026"
"871","浮山县","59","2","141027"
"872","吉　县","59","2","141028"
"873","乡宁县","59","2","141029"
"874","大宁县","59","2","141030"
"875","隰　县","59","2","141031"
"876","永和县","59","2","141032"
"877","蒲　县","59","2","141033"
"878","汾西县","59","2","141034"
"879","侯马市","59","2","141081"
"880","霍州市","59","2","141082"
"881","市辖区","60","2","141101"
"882","离石区","60","2","141102"
"883","文水县","60","2","141121"
"884","交城县","60","2","141122"
"885","兴　县","60","2","141123"
"886","临　县","60","2","141124"
"887","柳林县","60","2","141125"
"888","石楼县","60","2","141126"
"889","岚　县","60","2","141127"
"890","方山县","60","2","141128"
"891","中阳县","60","2","141129"
"892","交口县","60","2","141130"
"893","孝义市","60","2","141181"
"894","汾阳市","60","2","141182"
"895","市辖区","61","2","150101"
"896","新城区","61","2","150102"
"897","回民区","61","2","150103"
"898","玉泉区","61","2","150104"
"899","赛罕区","61","2","150105"
"900","土默特左旗","61","2","150121"
"901","托克托县","61","2","150122"
"902","和林格尔县","61","2","150123"
"903","清水河县","61","2","150124"
"904","武川县","61","2","150125"
"905","市辖区","62","2","150201"
"906","东河区","62","2","150202"
"907","昆都仑区","62","2","150203"
"908","青山区","62","2","150204"
"909","石拐区","62","2","150205"
"910","白云矿区","62","2","150206"
"911","九原区","62","2","150207"
"912","土默特右旗","62","2","150221"
"913","固阳县","62","2","150222"
"914","达尔罕茂明安联合旗","62","2","150223"
"915","市辖区","63","2","150301"
"916","海勃湾区","63","2","150302"
"917","海南区","63","2","150303"
"918","乌达区","63","2","150304"
"919","市辖区","64","2","150401"
"920","红山区","64","2","150402"
"921","元宝山区","64","2","150403"
"922","松山区","64","2","150404"
"923","阿鲁科尔沁旗","64","2","150421"
"924","巴林左旗","64","2","150422"
"925","巴林右旗","64","2","150423"
"926","林西县","64","2","150424"
"927","克什克腾旗","64","2","150425"
"928","翁牛特旗","64","2","150426"
"929","喀喇沁旗","64","2","150428"
"930","宁城县","64","2","150429"
"931","敖汉旗","64","2","150430"
"932","市辖区","65","2","150501"
"933","科尔沁区","65","2","150502"
